"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://businessrocket.ai/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.js?ver=2.7.0-wc.10.5.2","application/javascript","200","OK","Indexable","","","119","","https://businessrocket.ai/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.js?ver=2.7.0-wc.10.5.2"
"https://businessrocket.ai/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.css?ver=3.35.5","text/css","200","OK","Indexable","","","102","","https://businessrocket.ai/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.css?ver=3.35.5"
"https://businessrocket.ai/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.js?ver=3.35.1","application/javascript","200","OK","Indexable","","","102","","https://businessrocket.ai/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.js?ver=3.35.1"
"https://businessrocket.ai/wp-content/uploads/elementor/css/custom-pro-widget-woocommerce-menu-cart.min.css?ver=1771428152","text/css","200","OK","Indexable","","","121","","https://businessrocket.ai/wp-content/uploads/elementor/css/custom-pro-widget-woocommerce-menu-cart.min.css?ver=1771428152"
"https://businessrocket.ai/wp-content/plugins/wpc-buy-now-button/assets/css/frontend.css?ver=2.1.9","text/css","200","OK","Indexable","","","97","","https://businessrocket.ai/wp-content/plugins/wpc-buy-now-button/assets/css/frontend.css?ver=2.1.9"
"https://businessrocket.ai/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=4.6.3","text/css","200","OK","Indexable","","","107","","https://businessrocket.ai/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=4.6.3"
"https://businessrocket.ai/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.35.5","text/css","200","OK","Indexable","","","97","","https://businessrocket.ai/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.35.5"
"https://businessrocket.ai/wp-includes/js/jquery/jquery-migrate.js?ver=3.4.1","application/javascript","200","OK","Indexable","","","75","","https://businessrocket.ai/wp-includes/js/jquery/jquery-migrate.js?ver=3.4.1"
"https://businessrocket.ai/wp-content/plugins/woocommerce-currency-switcher/js/jquery.ddslick.min.js?ver=2.4.2.3","application/javascript","200","OK","Indexable","","","111","","https://businessrocket.ai/wp-content/plugins/woocommerce-currency-switcher/js/jquery.ddslick.min.js?ver=2.4.2.3"
"https://businessrocket.ai/wp-content/uploads/2025/04/BR-PNG-Blue-1-300x300.png","image/png","200","OK","Indexable","","","78","","https://businessrocket.ai/wp-content/uploads/2025/04/BR-PNG-Blue-1-300x300.png"
"https://businessrocket.ai/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css?ver=3.35.5","text/css","200","OK","Indexable","","","107","","https://businessrocket.ai/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css?ver=3.35.5"
"https://businessrocket.ai/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.css?ver=3.35.5","text/css","200","OK","Indexable","","","106","","https://businessrocket.ai/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.css?ver=3.35.5"
"https://businessrocket.ai/blog","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","30","","https://businessrocket.ai/blog"
"https://businessrocket.ai/wp-content/uploads/elementor/css/custom-apple-webkit.min.css?ver=1771428152","text/css","200","OK","Indexable","","","101","","https://businessrocket.ai/wp-content/uploads/elementor/css/custom-apple-webkit.min.css?ver=1771428152"
"https://businessrocket.ai/wp-content/uploads/2025/02/Logobrand-05.png","image/png","200","OK","Indexable","","","69","","https://businessrocket.ai/wp-content/uploads/2025/02/Logobrand-05.png"
"https://businessrocket.ai/wp-content/uploads/2025/02/3.png","image/png","200","OK","Indexable","","","58","","https://businessrocket.ai/wp-content/uploads/2025/02/3.png"
"https://businessrocket.ai/wp-content/plugins/woocommerce/assets/js/jquery-ui-touch-punch/jquery-ui-touch-punch.js?ver=10.5.2","application/javascript","200","OK","Indexable","","","124","","https://businessrocket.ai/wp-content/plugins/woocommerce/assets/js/jquery-ui-touch-punch/jquery-ui-touch-punch.js?ver=10.5.2"
"https://businessrocket.ai/wp-content/plugins/x-scroll-to-top-responsive/assets/css/fontello.css?ver=3.1.1","text/css","200","OK","Indexable","","","105","","https://businessrocket.ai/wp-content/plugins/x-scroll-to-top-responsive/assets/css/fontello.css?ver=3.1.1"
"https://businessrocket.ai/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css?ver=3.35.5","text/css","200","OK","Indexable","","","108","","https://businessrocket.ai/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css?ver=3.35.5"
"https://businessrocket.ai/paid-advertising","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","42","","https://businessrocket.ai/paid-advertising"
"https://businessrocket.ai/wp-content/themes/hello-elementor/assets/css/reset.css?ver=3.4.6","text/css","200","OK","Indexable","","","90","","https://businessrocket.ai/wp-content/themes/hello-elementor/assets/css/reset.css?ver=3.4.6"
"https://businessrocket.ai/wp-includes/js/mediaelement/mediaelement-migrate.js?ver=6.9.1","application/javascript","200","OK","Indexable","","","87","","https://businessrocket.ai/wp-includes/js/mediaelement/mediaelement-migrate.js?ver=6.9.1"
"https://businessrocket.ai/wp-content/plugins/x-scroll-to-top-responsive/assets/css/custom.css?ver=3.1.1","text/css","200","OK","Indexable","","","103","","https://businessrocket.ai/wp-content/plugins/x-scroll-to-top-responsive/assets/css/custom.css?ver=3.1.1"
"https://businessrocket.ai/wp-content/uploads/elementor/css/custom-widget-icon-list.min.css?ver=1771428152","text/css","200","OK","Indexable","","","105","","https://businessrocket.ai/wp-content/uploads/elementor/css/custom-widget-icon-list.min.css?ver=1771428152"
"https://businessrocket.ai/my-account/","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","37","","https://businessrocket.ai/my-account/"
"https://businessrocket.ai/wp-content/plugins/elementor/assets/js/webpack.runtime.js?ver=3.35.5","application/javascript","200","OK","Indexable","","","94","","https://businessrocket.ai/wp-content/plugins/elementor/assets/js/webpack.runtime.js?ver=3.35.5"
"https://businessrocket.ai/wp-content/uploads/2025/02/5.png","image/png","200","OK","Indexable","","","58","","https://businessrocket.ai/wp-content/uploads/2025/02/5.png"
"https://businessrocket.ai/wp-content/uploads/elementor/google-fonts/css/opensans.css?ver=1756502860","text/css","200","OK","Indexable","","","99","","https://businessrocket.ai/wp-content/uploads/elementor/google-fonts/css/opensans.css?ver=1756502860"
"https://businessrocket.ai/wp-content/plugins/jeg-elementor-kit/assets/js/elements/animated-text.js?ver=3.0.3","application/javascript","200","OK","Indexable","","","108","","https://businessrocket.ai/wp-content/plugins/jeg-elementor-kit/assets/js/elements/animated-text.js?ver=3.0.3"
"https://businessrocket.ai/seo-packages","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","38","","https://businessrocket.ai/seo-packages"
"https://businessrocket.ai/brand-strategy/","text/html; charset=UTF-8","200","OK","Indexable","","c238642dc794b83e6ccadc8193cd69a3","41","https://businessrocket.ai/brand-strategy/","https://businessrocket.ai/brand-strategy/"
"https://businessrocket.ai/wp-content/plugins/metform/public/assets/lib/cute-alert/style.css?ver=4.1.2","text/css","200","OK","Indexable","","","101","","https://businessrocket.ai/wp-content/plugins/metform/public/assets/lib/cute-alert/style.css?ver=4.1.2"
"https://businessrocket.ai/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.js?ver=10.5.2","application/javascript","200","OK","Indexable","","","101","","https://businessrocket.ai/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.js?ver=10.5.2"
"https://businessrocket.ai/wp-content/plugins/wc-product-table-lite/assets/freeze_table_v2/js.min.js?ver=4.6.3","application/javascript","200","OK","Indexable","","","109","","https://businessrocket.ai/wp-content/plugins/wc-product-table-lite/assets/freeze_table_v2/js.min.js?ver=4.6.3"
"https://businessrocket.ai/?add-to-cart=2487","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=2487"
"https://businessrocket.ai/?add-to-cart=3568","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3568"
"https://businessrocket.ai/?add-to-cart=3546","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3546"
"https://businessrocket.ai/wp-content/uploads/2025/02/Alexaisjpg-03.jpg","image/jpeg","200","OK","Indexable","","","70","","https://businessrocket.ai/wp-content/uploads/2025/02/Alexaisjpg-03.jpg"
"https://businessrocket.ai/?add-to-cart=2449","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=2449"
"https://businessrocket.ai/?add-to-cart=3480","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3480"
"https://businessrocket.ai/?add-to-cart=2509","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=2509"
"https://businessrocket.ai/wp-content/uploads/elementor/css/post-599.css?ver=1771494635","text/css","200","OK","Indexable","","","86","","https://businessrocket.ai/wp-content/uploads/elementor/css/post-599.css?ver=1771494635"
"https://businessrocket.ai/wp-content/plugins/metform/public/assets/css/style.css?ver=4.1.2","text/css","200","OK","Indexable","","","90","","https://businessrocket.ai/wp-content/plugins/metform/public/assets/css/style.css?ver=4.1.2"
"https://businessrocket.ai/wp-content/plugins/metform/public/assets/js/app.js?ver=4.1.2","application/javascript","200","OK","Indexable","","","86","","https://businessrocket.ai/wp-content/plugins/metform/public/assets/js/app.js?ver=4.1.2"
"https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771494635","application/javascript","200","OK","Indexable","","","101","","https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771494635"
"https://businessrocket.ai/wp-content/uploads/elementor/css/post-292.css?ver=1771441124","text/css","200","OK","Indexable","","","86","","https://businessrocket.ai/wp-content/uploads/elementor/css/post-292.css?ver=1771441124"
"https://businessrocket.ai/wp-includes/js/dist/escape-html.js?ver=6cade854f375b3091114","application/javascript","200","OK","Indexable","","","85","","https://businessrocket.ai/wp-includes/js/dist/escape-html.js?ver=6cade854f375b3091114"
"https://businessrocket.ai/wp-includes/js/dist/vendor/react-dom.js?ver=18.3.1.1","application/javascript","200","OK","Indexable","","","78","","https://businessrocket.ai/wp-includes/js/dist/vendor/react-dom.js?ver=18.3.1.1"
"https://businessrocket.ai/wp-content/uploads/2025/02/icon-05.png","image/png","200","OK","Indexable","","","64","","https://businessrocket.ai/wp-content/uploads/2025/02/icon-05.png"
"https://businessrocket.ai/wp-includes/js/dist/element.js?ver=a63ee6ce984c02a99fa7","application/javascript","200","OK","Indexable","","","81","","https://businessrocket.ai/wp-includes/js/dist/element.js?ver=a63ee6ce984c02a99fa7"
"https://businessrocket.ai/wp-content/plugins/metform/public/assets/js/htm.js?ver=4.1.2","application/javascript","200","OK","Indexable","","","86","","https://businessrocket.ai/wp-content/plugins/metform/public/assets/js/htm.js?ver=4.1.2"
"https://businessrocket.ai/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.35.5","text/css","200","OK","Indexable","","","103","","https://businessrocket.ai/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.35.5"
"https://businessrocket.ai/wp-includes/js/dist/vendor/react.js?ver=18.3.1.1","application/javascript","200","OK","Indexable","","","74","","https://businessrocket.ai/wp-includes/js/dist/vendor/react.js?ver=18.3.1.1"
"https://businessrocket.ai/wp-content/uploads/2025/02/icon-01.png","image/png","200","OK","Indexable","","","64","","https://businessrocket.ai/wp-content/uploads/2025/02/icon-01.png"
"https://businessrocket.ai/wp-content/uploads/2025/02/icon-06.png","image/png","200","OK","Indexable","","","64","","https://businessrocket.ai/wp-content/uploads/2025/02/icon-06.png"
"https://businessrocket.ai/wp-includes/js/dist/development/react-refresh-entry.js?ver=a100113810d2b7fe3a75","application/javascript","200","OK","Indexable","","","105","","https://businessrocket.ai/wp-includes/js/dist/development/react-refresh-entry.js?ver=a100113810d2b7fe3a75"
"https://businessrocket.ai/wp-content/plugins/metform/public/assets/css/metform-ui.css?ver=4.1.2","text/css","200","OK","Indexable","","","95","","https://businessrocket.ai/wp-content/plugins/metform/public/assets/css/metform-ui.css?ver=4.1.2"
"https://businessrocket.ai/?add-to-cart=2586","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=2586"
"https://businessrocket.ai/?add-to-cart=3611","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3611"
"https://businessrocket.ai/?add-to-cart=3610","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3610"
"https://businessrocket.ai/wp-content/uploads/elementor/css/post-582.css?ver=1771454352","text/css","200","OK","Indexable","","","86","","https://businessrocket.ai/wp-content/uploads/elementor/css/post-582.css?ver=1771454352"
"https://businessrocket.ai/?add-to-cart=3612","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3612"
"https://businessrocket.ai/wp-includes/js/dist/development/react-refresh-runtime.js?ver=8f1acdfb845f670b0ef2","application/javascript","200","OK","Indexable","","","107","","https://businessrocket.ai/wp-includes/js/dist/development/react-refresh-runtime.js?ver=8f1acdfb845f670b0ef2"
"https://businessrocket.ai/?add-to-cart=3608","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3608"
"https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771507496","application/javascript","200","OK","Indexable","","","101","","https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771507496"
"https://businessrocket.ai/?add-to-cart=2590","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=2590"
"https://businessrocket.ai/wp-content/uploads/elementor/google-fonts/css/manrope.css?ver=1756502863","text/css","200","OK","Indexable","","","98","","https://businessrocket.ai/wp-content/uploads/elementor/google-fonts/css/manrope.css?ver=1756502863"
"https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771536058","application/javascript","200","OK","Indexable","","","101","","https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771536058"
"https://businessrocket.ai/wp-content/uploads/2026/01/Screenshot-2026-01-14-123824-1024x421.webp","image/webp","200","OK","Indexable","","","95","","https://businessrocket.ai/wp-content/uploads/2026/01/Screenshot-2026-01-14-123824-1024x421.webp"
"https://businessrocket.ai/wp-content/uploads/2026/01/Screenshot-2026-01-13-204231-1024x473.webp","image/webp","200","OK","Indexable","","","95","","https://businessrocket.ai/wp-content/uploads/2026/01/Screenshot-2026-01-13-204231-1024x473.webp"
"https://businessrocket.ai/wp-content/uploads/2026/01/Bluejayscnc-round-logo.png","image/webp","200","OK","Indexable","","","79","","https://businessrocket.ai/wp-content/uploads/2026/01/Bluejayscnc-round-logo.png"
"https://businessrocket.ai/project-category/automotive-services/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","b24ec4a062a8fe97efcbc8b9e5522d02","63","","https://businessrocket.ai/project-category/automotive-services/"
"https://businessrocket.ai/wp-content/uploads/2026/01/12miles-scaled-1.png","image/png","200","OK","Indexable","","","73","","https://businessrocket.ai/wp-content/uploads/2026/01/12miles-scaled-1.png"
"https://businessrocket.ai/project/certified-montessori-tutor/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","6af3889278bb3e313c8bea43f1308098","61","","https://businessrocket.ai/project/certified-montessori-tutor/"
"https://businessrocket.ai/wp-content/uploads/2026/01/2eecf4cf69bf-Screenshot_2023_09_10_at_11.59.08_AM.png","image/png","200","OK","Indexable","","","106","","https://businessrocket.ai/wp-content/uploads/2026/01/2eecf4cf69bf-Screenshot_2023_09_10_at_11.59.08_AM.png"
"https://businessrocket.ai/wp-content/uploads/elementor/css/post-467.css?ver=1771441124","text/css","200","OK","Indexable","","","86","","https://businessrocket.ai/wp-content/uploads/elementor/css/post-467.css?ver=1771441124"
"https://businessrocket.ai/project-category/contractors/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","12055c7e07a1c012c228502bd3a70860","55","","https://businessrocket.ai/project-category/contractors/"
"https://businessrocket.ai/wp-content/plugins/elementor-pro/assets/css/widget-loop-filter.min.css?ver=3.35.1","text/css","200","OK","Indexable","","","107","","https://businessrocket.ai/wp-content/plugins/elementor-pro/assets/css/widget-loop-filter.min.css?ver=3.35.1"
"https://businessrocket.ai/project/tlc-home-renovation/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","8a8688351fbbc9c3fe812d0006174e9","54","","https://businessrocket.ai/project/tlc-home-renovation/"
"https://businessrocket.ai/wp-content/uploads/2026/01/cropped-Logo-1.png","image/png","200","OK","Indexable","","","71","","https://businessrocket.ai/wp-content/uploads/2026/01/cropped-Logo-1.png"
"https://businessrocket.ai/project/rg-concrete/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","c20094227bf757c03c8e4d7c97d847f8","46","","https://businessrocket.ai/project/rg-concrete/"
"https://businessrocket.ai/wp-content/uploads/2026/01/cropped-1808d9ea24475adf02ac9c05e302f6c9_X-Amz-Security-To.png","image/png","200","OK","Indexable","","","115","","https://businessrocket.ai/wp-content/uploads/2026/01/cropped-1808d9ea24475adf02ac9c05e302f6c9_X-Amz-Security-To.png"
"https://businessrocket.ai/wp-content/plugins/elementor-pro/assets/css/widget-loop-common.min.css?ver=3.35.1","text/css","200","OK","Indexable","","","107","","https://businessrocket.ai/wp-content/plugins/elementor-pro/assets/css/widget-loop-common.min.css?ver=3.35.1"
"https://businessrocket.ai/project-category/event-production/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","d09c8c41e51e60214fd75481689dd8b0","60","","https://businessrocket.ai/project-category/event-production/"
"https://businessrocket.ai/project/calgary-cash-for-junk-cars/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","97fdb23a31f9e40a4e0a980fb9cbb164","61","","https://businessrocket.ai/project/calgary-cash-for-junk-cars/"
"https://businessrocket.ai/wp-content/uploads/elementor/css/custom-pro-widget-loop-grid.min.css?ver=1771428152","text/css","200","OK","Indexable","","","109","","https://businessrocket.ai/wp-content/uploads/elementor/css/custom-pro-widget-loop-grid.min.css?ver=1771428152"
"https://businessrocket.ai/wp-content/uploads/2026/01/Screenshot-2026-01-14-122643-1024x418.webp","image/webp","200","OK","Indexable","","","95","","https://businessrocket.ai/wp-content/uploads/2026/01/Screenshot-2026-01-14-122643-1024x418.webp"
"https://businessrocket.ai/wp-content/uploads/2026/01/Screenshot-2026-01-14-125207-1024x447.webp","image/webp","200","OK","Indexable","","","95","","https://businessrocket.ai/wp-content/uploads/2026/01/Screenshot-2026-01-14-125207-1024x447.webp"
"https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771493674","application/javascript","200","OK","Indexable","","","101","","https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771493674"
"https://businessrocket.ai/wp-content/uploads/2026/01/cashforjunkcars-1024x448.webp","image/webp","200","OK","Indexable","","","82","","https://businessrocket.ai/wp-content/uploads/2026/01/cashforjunkcars-1024x448.webp"
"https://businessrocket.ai/work/2/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","4a391572e19232e3d0caddd0e3c718a7","33","https://businessrocket.ai/work/","https://businessrocket.ai/work/2/"
"https://businessrocket.ai/wp-content/uploads/2026/01/RG-logo.png","image/png","200","OK","Indexable","","","64","","https://businessrocket.ai/wp-content/uploads/2026/01/RG-logo.png"
"https://businessrocket.ai/wp-content/uploads/2026/01/montessori-1024x442.webp","image/webp","200","OK","Indexable","","","77","","https://businessrocket.ai/wp-content/uploads/2026/01/montessori-1024x442.webp"
"https://businessrocket.ai/?add-to-cart=2594","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=2594"
"https://businessrocket.ai/?add-to-cart=3595","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3595"
"https://businessrocket.ai/?add-to-cart=3597","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3597"
"https://businessrocket.ai/?add-to-cart=3599","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3599"
"https://businessrocket.ai/?add-to-cart=2598","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=2598"
"https://businessrocket.ai/project/cnc-pipe-profiler/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","45fab43d971b5dd257664f3314cd24f1","52","","https://businessrocket.ai/project/cnc-pipe-profiler/"
"https://businessrocket.ai/wp-content/uploads/elementor/css/post-620.css?ver=1771454454","text/css","200","OK","Indexable","","","86","","https://businessrocket.ai/wp-content/uploads/elementor/css/post-620.css?ver=1771454454"
"https://businessrocket.ai/?add-to-cart=3121","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3121"
"https://businessrocket.ai/project/12-mile-event-production/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","83a9bc63ad090b05ffba95a8ec128254","59","","https://businessrocket.ai/project/12-mile-event-production/"
"https://businessrocket.ai/project-category/education/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","1764dae3fe3f2d96c015bdfc306c5073","53","","https://businessrocket.ai/project-category/education/"
"https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771507507","application/javascript","200","OK","Indexable","","","101","","https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771507507"
"https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771507498","application/javascript","200","OK","Indexable","","","101","","https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771507498"
"https://businessrocket.ai/?add-to-cart=3558","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3558"
"https://businessrocket.ai/?add-to-cart=2439","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=2439"
"https://businessrocket.ai/wp-content/uploads/elementor/css/post-631.css?ver=1771454375","text/css","200","OK","Indexable","","","86","","https://businessrocket.ai/wp-content/uploads/elementor/css/post-631.css?ver=1771454375"
"https://businessrocket.ai/wp-content/uploads/elementor/css/custom-widget-icon-box.min.css?ver=1771428152","text/css","200","OK","Indexable","","","104","","https://businessrocket.ai/wp-content/uploads/elementor/css/custom-widget-icon-box.min.css?ver=1771428152"
"https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771507411","application/javascript","200","OK","Indexable","","","101","","https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771507411"
"https://businessrocket.ai/wp-content/uploads/2026/02/image4-1-300x216.jpg","image/webp","200","OK","Indexable","","","73","","https://businessrocket.ai/wp-content/uploads/2026/02/image4-1-300x216.jpg"
"https://businessrocket.ai/wp-content/uploads/elementor/css/post-816.css?ver=1771451634","text/css","200","OK","Indexable","","","86","","https://businessrocket.ai/wp-content/uploads/elementor/css/post-816.css?ver=1771451634"
"https://businessrocket.ai/wp-content/uploads/2026/02/image5-300x169.jpg","image/webp","200","OK","Indexable","","","71","","https://businessrocket.ai/wp-content/uploads/2026/02/image5-300x169.jpg"
"https://businessrocket.ai/wp-content/uploads/2026/02/image9-300x244.jpg","image/webp","200","OK","Indexable","","","71","","https://businessrocket.ai/wp-content/uploads/2026/02/image9-300x244.jpg"
"https://businessrocket.ai/wix-vs-wordpress/","text/html; charset=UTF-8","200","OK","Indexable","","f2aa6ecbb244d5107a724f596972e61f","43","https://businessrocket.ai/wix-vs-wordpress/","https://businessrocket.ai/wix-vs-wordpress/"
"https://businessrocket.ai/wp-content/uploads/2026/02/image4-300x187.jpg","image/webp","200","OK","Indexable","","","71","","https://businessrocket.ai/wp-content/uploads/2026/02/image4-300x187.jpg"
"https://businessrocket.ai/wp-content/uploads/2026/02/image11-300x175.jpg","image/webp","200","OK","Indexable","","","72","","https://businessrocket.ai/wp-content/uploads/2026/02/image11-300x175.jpg"
"https://businessrocket.ai/wp-includes/js/imagesloaded.min.js?ver=5.0.0","application/javascript","200","OK","Indexable","","","70","","https://businessrocket.ai/wp-includes/js/imagesloaded.min.js?ver=5.0.0"
"https://businessrocket.ai/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css?ver=3.35.1","text/css","200","OK","Indexable","","","101","","https://businessrocket.ai/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css?ver=3.35.1"
"https://businessrocket.ai/what-is-ecommerce/","text/html; charset=UTF-8","200","OK","Indexable","","220ffefa104fa1ec7296e2efb9024631","44","https://businessrocket.ai/what-is-ecommerce/","https://businessrocket.ai/what-is-ecommerce/"
"https://businessrocket.ai/how-to-use-wordpress/","text/html; charset=UTF-8","200","OK","Indexable","","47a0c0372b104b01b522c7a6217ed61d","47","https://businessrocket.ai/how-to-use-wordpress/","https://businessrocket.ai/how-to-use-wordpress/"
"https://businessrocket.ai/?add-to-cart=2023","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=2023"
"https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771507520","application/javascript","200","OK","Indexable","","","101","","https://businessrocket.ai/wp-content/plugins/optinmonster/assets/dist/js/helper.min.js?ver=1771507520"
"https://businessrocket.ai/wp-content/uploads/2025/04/images-1.jpg","image/jpeg","200","OK","Indexable","","","65","","https://businessrocket.ai/wp-content/uploads/2025/04/images-1.jpg"
"https://businessrocket.ai/best-wordpress-themes/","text/html; charset=UTF-8","200","OK","Indexable","","2f87dffee6178b69fef4c068fde9e96b","48","https://businessrocket.ai/best-wordpress-themes/","https://businessrocket.ai/best-wordpress-themes/"
"https://businessrocket.ai/wp-content/plugins/jeg-elementor-kit/assets/js/elements/video-button.js?ver=3.0.3","application/javascript","200","OK","Indexable","","","107","","https://businessrocket.ai/wp-content/plugins/jeg-elementor-kit/assets/js/elements/video-button.js?ver=3.0.3"
"https://businessrocket.ai/ecommerce-websites/","text/html; charset=UTF-8","200","OK","Indexable","","1662d8592374db574a6c6bba66ad7e23","45","https://businessrocket.ai/ecommerce-websites/","https://businessrocket.ai/ecommerce-websites/"
"https://businessrocket.ai/wp-content/plugins/jeg-elementor-kit/assets/js/sweetalert2/sweetalert2.min.js?ver=11.6.16","application/javascript","200","OK","Indexable","","","115","","https://businessrocket.ai/wp-content/plugins/jeg-elementor-kit/assets/js/sweetalert2/sweetalert2.min.js?ver=11.6.16"
"https://businessrocket.ai/?add-to-cart=3834","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3834"
"https://businessrocket.ai/?add-to-cart=3574","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","43","","https://businessrocket.ai/?add-to-cart=3574"
